Date,CL=F,NG=F,HO=F,RB=F,GC=F,SI=F,PL=F,PA=F,HG=F,KC=F,CC=F,SB=F,CT=F,OJ=F,ZS=F,ZC=F,ZW=F,ZM=F,ZL=F,ZO=F,KE=F,ZR=F,HE=F,LE=F,GF=F
2002-06-28,-0.9345062143587136,-0.6253590652341208,-0.9716235073860267,-0.8074116491049443,3.155632936360948,2.1947242046102238,-1.6560744339295013,-1.236778878179899,-2.0086801943291017,-0.9462671216521364,1.3482230062396894,-1.0317225934013377,-1.061269530625227,2.1033654864561675,2.383564188978944,2.0530506490457188,1.7072737316302558,1.9893300892231423,1.8757718441092281,0.41994553202756585,-2.2344346781598783,-1.3829633848939602,-0.7582905896586494,-1.7593675849559278,-2.9810083426477174
2002-07-31,1.0346151593203263,0.6702584899002385,-1.0711806886265136,0.9078644766379812,2.9751150116984015,2.2209668285087147,-1.7670133818121327,-1.3887813464320589,2.1516580329743373,-1.050288785071795,1.319269008776261,-0.9793985336839299,1.0399591394426417,2.344771709565682,2.2027186241223062,1.9760455594852395,1.6043455183670177,1.9636718285582528,1.9141728949669756,0.4722262989423059,2.0365918550731164,-1.172731860574785,-0.855525150056254,-1.9191424748046628,-2.848320388867587
2002-08-30,1.1048706051852435,-0.716552195019355,-1.1245347292321657,0.9541163682276999,2.6370960981267464,2.037656825247672,1.937844770844435,-1.4567771130224085,-2.2206152398221763,-1.0590547758059203,1.2779989924610409,-0.8322463901691385,0.9959485847877136,2.1760241314905153,1.60775679094911,1.3079443727867757,1.5233608057142396,1.561854607056223,1.7049393740893817,0.4650876995262667,1.9014316985143906,-1.1449977907536515,-0.9255069924100603,-2.0913780337869317,-2.7702334130042154
2002-09-30,1.1719047187117058,0.6798228863560775,-1.2348276310848574,-0.9980284535091171,2.5358955100030527,2.0828720776015324,2.096925931515191,-1.2187775718594196,-2.4067165088218307,1.1258933270956712,1.3999873414012032,-0.8950214393766522,1.0498427694724166,2.2714264816257166,1.6072711345431394,1.389511118997622,1.5939116847984902,1.5563581409233223,1.7266108390154984,0.5463387811992172,1.8255294075948931,-1.1068122101187499,-0.6544802597254269,-2.326093736935101,-3.0346036775771794
2002-10-31,1.2222565105733763,0.6359934240239136,1.2968015687239538,0.9951858809612361,2.7173426639445246,-2.251182920987607,1.9743193125456893,-1.3657521389743046,2.391596184837056,1.0477588548818737,1.5475167741073945,0.9434789256212682,1.1831857841292843,2.146482093694743,1.636275329986855,1.3243044184137942,1.3320939340254925,1.591654498627437,1.8730234153866618,-0.4610162333116685,1.5898762184622086,-1.1871636806189592,-0.6889367792436422,-2.351525503258256,-3.3325470437293587
2002-11-29,1.2816197686792867,0.6382554366482787,1.28592711485546,0.9192689526530318,2.9309931017831388,2.3512538303826322,1.9487289901327458,-1.5198036061615534,2.222758967350558,0.8115651923140099,1.1504036999090477,1.0002808574232371,1.2129171328796657,1.981882296812852,1.742532386910901,1.4713861736267704,1.1927206167596711,1.653114378886213,1.8191258328538373,-0.5572873401855745,1.685810826230247,1.1835019755220266,-0.7383420388852502,-2.552867546469995,-3.622661552049698
2002-12-31,1.275775294399609,0.6914912433477473,1.2893325082761498,0.7838570125160965,3.083396818928325,2.4588796017643157,2.110302734211729,-1.480587034634788,2.2260000883432336,0.8799799037752701,1.1504155698753773,-0.9768300855046764,1.251743319842968,2.177263504812258,1.897471234580363,1.6116483925845497,1.215879613903015,1.8303163701900687,1.8341339533383847,-0.3496406957643102,1.4037203811930887,-1.267705851554132,-0.8107870727277132,1.6411688151782364,-4.011497332467865
2003-01-31,1.2160811311787472,0.7199664403733934,1.2026857332690093,0.8018368138967076,2.88194460354833,2.252290884967336,2.294384965323297,-1.453348644010252,2.394693144453462,0.894044767988874,1.1923021045220683,1.0342375567866473,1.2400006164212052,1.9695641787538551,2.0324609678348837,1.801054837256819,1.2472679412144625,1.90879894118953,1.8904497273340497,-0.34020684072289253,1.366670713793396,1.375850080290486,-0.7568700214866689,1.8851023255907244,-4.110261031928166
2003-02-28,1.1263842980666117,0.69899061218391,1.125105547508209,0.825728157057171,2.878993573740171,2.265994233125924,2.489194298755498,-1.2225535560519136,2.2569582461672932,0.9901769778064395,1.162078361012776,1.0715145185008854,1.3957260434554248,1.800581206476403,1.990329246838763,1.8697922258352329,1.298134677124028,1.7538285574739418,1.9858231311583467,-0.28695834944608056,1.3896635862073963,1.4208255495273363,-0.8516111987975145,2.11788091499968,-3.708717263754644
2003-03-31,1.1453318650843225,0.391989912293887,0.9105274785474715,0.840871126871248,2.3111363959587794,2.160818662297879,2.2298006446582734,-1.291720323007663,2.0137554526205044,1.0425389065718362,0.9886052668704741,1.1528709960425312,1.2976240040068083,-1.8797333506634466,2.133170847222536,2.08114299176539,1.374653668461262,1.8090918049715177,2.0257128199481778,-0.3309874107845128,1.5380017009802742,1.4176828905285974,-0.8982294950880026,2.2094037462914335,-3.359938013905105
2003-04-30,0.8651402130835455,0.42445407289436843,0.6373704827473099,0.779407549215945,2.2161011479650248,-2.280956564232173,2.066202783445834,-1.1627792097386518,-1.8462765913740966,1.06496978873495,1.0545412438226902,1.1384591274927165,1.036188659639576,-1.9677202537280731,2.256436844464915,2.061056398738079,-1.338125342981937,1.8181816543016984,2.026946927015656,-0.3715878121569357,1.4472892991949127,1.3804661086687087,-0.9988467886765272,2.398880965069303,-3.452904289491993
2003-05-30,-0.8060692294147147,0.48774004356329154,0.6791504140388184,0.7970906271530401,2.3370030867934735,2.409143475592138,1.8009156255022503,-1.0181531222731526,-2.0154692757844876,1.0660112042549097,1.091517983005262,1.206521214113793,1.132340656360686,-1.9849303506888756,2.251378968610613,2.250715472642468,1.4116827403922891,1.7136739281705986,2.152023185378766,-0.42908963812042417,1.6492832862505202,1.1975415993065766,0.9423807133572213,2.6716830722950577,3.9249411160836436
2003-06-30,0.8800243451504347,0.54499551187676,0.7171049287753101,0.8295341780242151,2.3708911588942825,-2.360455840248275,1.645500016324542,-0.8751245851679248,2.160981098332553,1.0596569972868999,-1.0139945749404715,1.1383344770998356,1.146227089287717,-1.961503221447227,2.3339242255574995,2.1185210911164822,1.2317247497983346,1.7583150017974158,2.0079946222016667,-0.49113378735924085,1.354860948482019,1.1436562062123496,1.0075952715550804,2.304393473408791,2.922571307911244
2003-07-31,0.9031160254142487,0.5799098625478515,0.7888385083355601,0.8795705537438918,2.255167698470701,-2.512910482714732,1.752711886180758,-0.8995098154922244,-2.219692675169011,1.1402429122825084,1.0219834190835377,1.215950857605834,1.187635588080919,-1.975017499988964,2.274795566320786,2.078391559277442,-1.2641551806821703,1.7858739107296917,2.0204187749684865,-0.5525331841633926,-1.4485431183834239,1.1883028517751668,1.150320987774522,2.039634642119412,3.099797072466678
2003-08-29,1.0135718655548602,0.6617845629034075,0.8921018485070803,0.9531039774740462,2.339545064497485,1.959549616946426,1.913364659339156,-0.9770911561117429,2.142835865219479,1.1752206128657543,-1.0670829585251913,1.2935182654405064,1.2969360901911684,-1.8007511392428925,-2.0662120812092692,-1.8783772814462927,1.3044895372140293,-1.2684771483275186,-2.0634072284221174,-0.583479490776743,-1.4537983815518665,0.7937978844570612,1.2526507003166227,2.0948604364993737,3.218483762554109
2003-09-30,1.082090001161194,0.697695079633915,0.9448609282226145,0.8915156520108776,2.281771385899686,1.869616444332777,2.0540704424404317,-1.0137757754328087,2.22734106509045,1.2405917471906087,-1.0741928441293838,1.2572896816614842,1.4392751692845491,-1.9045823510887223,1.5919020784635451,-1.7271047854966273,1.3913221596077165,1.1786579248145932,-2.0461304005638126,-0.6617016591845137,-1.4874686936113304,0.8678358970326797,1.0015789683093836,2.176277646348814,3.5709558625810174
2003-10-31,-1.1128862039553211,0.7148317158633385,-0.9938919333018129,0.6636173593795927,2.442866399541917,1.8222796751924821,2.188192857709864,-0.9227609244242754,2.249247735779762,1.0849281291240012,-0.963437640110662,-1.3190441207051882,1.377274493177406,-1.788621250001644,1.4602541611626967,-1.743927961151935,-1.382994023907127,1.066049289563955,1.802053414583341,-0.7395887344394568,-1.4856531639933648,0.9698233931513948,1.090202992182715,2.3168507746181706,3.453409846245631
2003-11-28,1.2022722815504487,0.7080001908674737,1.0702048656997187,-0.7208676978079337,2.349512955928026,1.8073660922355794,2.407738532008164,-0.9781778919245034,2.1471094380133855,-1.1378195177583377,-1.0039145477477636,-1.3232360833575787,1.2973737544773227,-1.5942739771260976,1.487262868286744,-1.5619822606879807,-1.3021798206865183,1.152653324246197,1.5927461363426274,-0.8942684408232805,-1.4894532102111546,1.0510238534061505,1.1309461176151674,2.028408901360542,2.9846833089129556
2003-12-31,1.1099540967983588,0.7177989911416123,1.040176950655995,0.7606396694399442,2.3596935399529975,1.5734760773923835,2.7871474414673103,-1.0774517089072941,1.8003470876708758,-1.2442719986643764,-1.034931830179718,-1.4115766931530107,1.0476838320973685,-1.556305792393588,1.4439092656125125,-1.5416909793053561,1.1981341953067393,1.217532721646312,1.5173563851804535,-1.0206711194431837,-1.3779801173842383,1.095365530053336,1.215072970291464,1.911414619798353,1.93363361054775
2004-01-30,1.1489409910053319,0.5808525008495738,1.0283857637155112,0.8347896603902083,2.6627755806114792,1.7608505227903168,1.5769528714121814,-1.156526207790478,1.7840861165076567,1.216230436146811,-1.0144416703354397,-1.3396507968239642,1.1536028688525841,-1.5746341976050011,1.4807521789150166,1.6027031249386838,1.0497846248806562,1.3506803090586916,1.5432243439356346,1.0971132714878409,1.4048134816324347,1.2002203269654,1.1179189850292655,-1.3597120821785713,-1.382525765330445
2004-02-27,-1.1362910431098494,-0.5573507430046795,-0.9897054359524738,0.8505071195605982,2.2750800800114543,1.3769671620672426,1.5904286301243353,-0.9396921839199328,1.7350635892149209,1.1605920522725082,-0.9840840050779438,-1.4033128489839788,1.2044615203421665,-1.2796251701014267,1.5261367698545287,1.5439988104994486,1.0870039836541816,1.365882331162302,1.5340290074609026,-1.0943241205274143,1.387710771044635,1.2174904981696348,1.1741898183251236,1.3483306110441091,1.4533278187398482
2004-03-31,-1.1295643480337247,-0.6205774015916636,-1.0235013162042026,0.9102079846041932,2.2234759809668145,1.3849500602793583,1.670480691071186,-0.980871642762531,1.6611826050817247,1.147703807796639,-1.0163913856085272,-1.437914333606406,1.2451722447976532,-1.375278892093074,1.5142586349614955,1.6496221720792972,1.1446009553824021,1.3251157158715627,1.5494370044252475,-1.2111576783846123,1.4919086969408544,1.2411558460645922,1.1151971726725352,1.3841526104991155,1.496612252840035
2004-04-30,1.183149092580492,0.6963461072324647,1.0366356409452555,0.9372298619776578,2.302234636199062,1.4276659746201485,1.680663371150966,1.0147373855582935,1.4595939061988017,1.2159409367082936,-1.0968544335177266,-1.1135395819953042,1.2107720197255667,-1.5002092239039957,1.4478118326536036,1.6230424486313493,1.0918123223240825,1.3886344179824324,1.4158270009963543,-1.114545043724277,1.4594218378777928,1.215980718506483,1.2304213772465975,1.4884506900662087,1.7314402754634926
2004-05-31,1.1914045741716295,0.7946038256533164,1.078324629688857,0.9721466522581954,2.1426360715503754,0.9576149228091801,1.4684416605158042,0.827828760509362,1.2694657540119105,-1.31135370688448,-1.1164136090535624,-1.16552632578503,1.1104665780770027,-1.6295959728735145,1.30355191679477,1.583603358885309,1.149155902800021,1.2558451039561223,1.3145323112233696,1.1013934150579974,1.4692742210374057,1.2558061628896375,1.265278753463133,1.4573796235855219,2.013321693853778
2004-06-30,1.1899869785852477,0.8273342909800377,1.0540802626442758,0.9903939289302469,2.1843561254282413,0.9790976501513613,1.7320979769194147,0.9022505797023128,1.2885251621495155,1.1233998717450786,-1.117067550395411,-1.166922039326178,1.1764574046998268,-1.719021753642385,1.050014376415307,1.5137585213086617,1.1405084513109343,0.9973167865943522,1.2075267067267654,-1.1069409349499102,1.422969603288624,1.2402943541003115,1.1706888372469995,1.5719583423736492,2.1618015906015473
2004-07-30,1.089066936548328,0.9126444209283995,0.9882193519042666,0.9214437363048766,2.244246288838179,1.0151685005561824,2.060132443325111,0.9096177253342266,1.1994062894552355,1.1570471195887273,-1.1774350803713305,1.1171396944727847,-1.081870669644525,-1.4770490937761367,1.0396026059418504,1.3123327906668927,1.1599090438851862,0.9751822663468221,1.2119731906496045,-1.0742158188523738,1.4771419234972383,1.1398321516703633,1.3093904614059482,1.5425524274749485,2.1158664736068067
2004-08-31,1.1367425686601893,0.9713729897846134,1.0232729648819856,0.9599601864505316,2.3185164009880643,1.0589592958731135,1.9493540219075693,1.0191177417936537,1.2590438591407827,1.2510818579094978,1.1719842810643042,1.170323529613611,-1.0722265489632958,-1.1475917710405592,0.8080570889730093,1.414774637781967,-1.268420959135166,0.7564102768525889,1.2157496375974592,-1.1781024814027712,-1.5783759641318227,-0.7281676087165566,1.2913449428516237,1.6472866931607302,2.054796952957439
2004-09-30,1.1512215971061497,0.9934083796176595,1.0801639836827663,0.9444649732697548,2.4064072260711793,1.1940612392097354,1.9670822100732304,1.1486562315691344,1.3409890648870675,1.2508275155876198,-1.1083003057878447,1.258078989640766,-0.9373390622041033,-0.9754921764765707,0.750710991817866,-1.4718477492064115,-1.3165622566037176,-0.7826948258278963,1.160973452431238,1.191548526245339,-1.5963011237408766,0.7905071676786154,0.9981358384162857,-1.7428331383581537,2.0373637273408662
2004-10-29,1.1626205131222762,0.6229030904273799,1.0460550750942754,0.9747669467849339,2.646062076255837,1.246508434949541,1.9255459517801257,1.2390976874287618,1.4428208135145155,1.0964004102801015,-1.1244797555776624,1.236555630297006,-0.9332884345810959,0.8876544091812114,-0.8580927040371285,-1.4327594813805702,-1.3083965402888353,-0.9102384555996708,-1.1953806361895103,1.046700217138807,-1.4895533851506284,-0.8901112090016149,1.1063502548493396,-1.9995608876825035,2.290196192756654
2004-11-30,1.1772876773982281,0.5796116023943884,1.0851184425614584,0.9813439972857053,2.785394502636681,1.265378882507891,2.0168941778843292,1.2899938437600438,1.0849281575586653,1.1229345561076551,1.2652404833630437,1.2856328652516316,-0.94815700886304,0.9414435646652508,-0.9627097801264647,-1.5787455987916723,-1.418544602573316,-1.0141412046761245,-1.176294623779983,1.1707581310907664,-1.6406423206453722,-1.010972809984468,1.1343335303600566,-2.202918853413554,2.577315539910676
2004-12-31,1.151905236795769,0.5341568084178646,1.033416472027338,0.9707809077629687,2.9195820653273015,1.3416252913736086,2.1479128683680915,1.4397793724402788,1.1888272248365874,0.8893376042981131,0.9639012353962033,1.4027961827034385,-1.0353164337424148,0.9544687788048828,-1.058122643778553,-1.72062698559373,-1.4329573908073208,-1.0954121626572089,-1.203374789347356,1.096800371506689,-1.7052403141802226,-1.0939768693411303,1.2282395440680638,-2.4254489521599196,1.7124572822868809
2005-01-31,0.9523273156152839,-0.5553355072098085,0.8392310774757966,0.8909898891622319,2.7019891028566705,1.1540092252231733,1.9375918438847675,-1.4031887840657102,1.2541605211885152,0.9085056237291879,1.0167301867084897,1.5595408345711732,-1.092831286321047,1.051579356162422,-1.2049775966550569,-1.684479153644042,-1.4027295950808432,-1.191205800766664,-1.3608903289287604,1.0815249170222254,-1.6723209299220487,-1.190268379708439,1.3497789935983313,2.0957610534601727,1.8444364046824888
2005-02-28,0.982772409607763,0.6047975334009785,0.8890082939668872,0.9428474319190091,2.8052454653502865,1.1953562697202942,1.9899327128705087,-1.4033754694058722,1.2239488456616834,0.9871630654540443,-1.1280426638429903,1.6068077802384388,-1.1316027048967168,1.023015218357196,-1.2664276774848715,-1.765435557933554,-1.5018502991770113,-1.1897675401949428,-1.5019278020727442,1.1900556385136198,-1.7645931421245775,-1.268372619230206,1.486818885174684,2.2756018081882385,1.9288725008591237
2005-03-31,1.0427300214561426,0.6654323555172446,0.8987716937151957,0.9770493746005003,2.9899282830767486,1.2374889739992936,-2.092831245386353,-1.5087786796421825,1.3696332020683442,0.9860197391749899,1.1550309609807028,1.6048113060224163,-1.1772210082170473,1.0967983511071555,-1.236318498396747,-1.7661560745117315,-1.361738404405082,-1.151287262778828,-1.2076407399819733,1.3137826383586175,-1.5334166752376313,-1.2839528235557052,1.2975072456078078,2.4527377480913457,2.113355165593476
2005-04-29,1.1433143828182675,0.7574681888398692,1.0032025475399833,0.9120419994571527,-3.03517077354722,-1.332645651582348,-2.365507034250118,-1.3812942564085946,1.497494580856889,1.01523902420524,1.0790335944239253,1.4885424443220847,-1.1746481646298472,1.0675264745066437,-1.2341414450693482,-1.59973496145798,-1.2915127909398918,-1.119063370323257,-1.2543762626416621,-0.8407149448458772,-1.5247388653634153,-1.3422275498871652,1.446396735182509,2.6669615581544717,2.318493912219181
2005-05-31,1.0889227250833935,0.8412487532892144,1.0514220641237744,0.9040070891853568,3.250408621211933,1.4002607870794912,-2.660994358018125,-1.472274495561656,1.561552197012211,0.9896463959792675,1.1981404318601585,1.5506900553555472,-1.2574166951079584,1.166460721761468,-1.363761194179495,-1.6917537680471244,-1.3876554185880008,-1.2398091330531875,-1.4061492450183262,-0.9487392949434711,-1.6168940793226223,-1.4034889597674394,1.3055522399462163,2.5903483191471133,2.454973794873728
2005-06-30,1.1086421234684833,-0.9417025724276744,1.1562736940053746,0.9998080087486741,3.4857646559708675,1.4821239574750678,-2.8509929112379218,-1.6071495729048018,1.2855417734898464,1.042931024864321,-1.3234856878648822,1.6323332345863453,-1.256286187144193,1.2791541305537433,-1.4295668945582944,-1.4901595240696641,-1.3012611197286792,-1.3333093743704285,-1.4823598388237915,-1.033964025762072,-1.3551861343536256,-1.4970513510579564,-1.454806841826881,-2.6716912531477366,2.7775709994722777
2005-07-29,1.100876639943794,0.9726963751011238,1.112384509417217,1.0290283091445662,3.580819089220799,1.6762979736448773,3.008260630008367,-1.742547509029185,1.305301052014629,1.0622469470528624,1.302674353529358,1.7434687745043194,1.2779082415407228,1.384433994141017,-1.2597206123531994,-1.3732624360188683,-1.3738200681772652,-1.2419578931093014,-1.2760897928429105,1.0881244571838018,-1.4585859697033365,-1.5644239805600246,-1.578708011554935,-2.2860900298323474,-2.8251824673167736
2005-08-31,1.1629541952712465,0.9935473266858109,1.1002694913675526,1.0397431209731103,3.6419754514883005,1.802414841786969,3.0890294900602875,-1.7746123238154672,1.4571663080719146,1.0415805247631265,-1.4334615992156368,1.823548900741416,1.2489071902249214,1.3202531198100111,1.2166333879591826,1.1520000006853635,1.3550467082616102,1.2216250615293471,1.3073529804222153,1.0858970404330253,-1.4973527319756477,-1.5110592499109738,-1.693790514207887,-2.2265013347978626,-2.860647096368864
2005-09-30,1.1942004831831021,0.8381494930300855,0.9995654855992113,0.6980670847684222,3.5292343100772046,-1.9389954302278714,2.9845961587460805,-1.989721637997754,1.4349319485057173,0.998302009640278,-1.5454283998919522,1.859662410101478,-1.3802114745330791,1.3404738008687367,-1.272907608346784,-1.2574327859285233,-1.4793834723613748,-1.2883349694593627,-1.3639142484514186,-1.1708973120352115,1.6106588703802742,-1.5496800714462253,-1.2169734282872187,-2.423872955212969,-3.2696309999978195
2005-10-31,1.1404510575050533,0.7392406673695544,0.8119348900025496,0.5868838949678745,3.3341696914227263,1.986128396944334,3.289534281087704,-1.7879882699885468,1.4292896910543385,0.902191539802556,-1.3092423111298634,1.7590444292245895,1.2557881491189398,1.448678205930702,1.396104398290358,-1.2964931644190607,1.4961982118115813,1.4564814608256074,1.3382636341718213,1.1776787869950933,1.660580710826815,1.5032905032669852,-1.333674866722078,2.473462288790196,-3.4525845901167904
2005-11-30,1.1813980698219648,0.6893827597162494,0.8656050785878879,0.6183475940444724,3.110996511830653,1.9617423344929084,3.2904428519619824,1.677151768923598,1.5094905444439832,0.9884819807322661,-1.366862921432115,1.646189834211046,1.196369444335363,1.402896075335729,1.4661170429592807,-1.4969024099591721,-1.6101196969268432,1.5216381795538287,1.358026525204158,1.2541110021016921,1.7744173781694967,1.6163577180813404,-1.1940720493273556,-2.55659858660836,-3.6732197140111285
2005-12-30,1.2429650149713682,0.6953628769405708,0.9451470660930134,0.6895922225314102,3.0154790331820602,2.0371505875831666,3.813678604754772,1.522317546060253,1.4146133556199616,-0.9928941256464907,-1.4263637225264914,1.7248384146482951,-1.3420410448717988,1.4885578962238382,1.527273744515337,-1.7132005392372567,1.7979961973074936,1.5323493981330003,-1.4844616600799165,1.3134238521481763,1.726136367298016,-1.712309070799405,-1.2988879477691613,2.733395400822753,3.1599000231813537
2006-01-31,1.3058549595469788,0.6092650555357936,0.9346872360852836,0.7085168950312791,2.688891596464564,1.8512269217481088,2.4122418740429112,1.3239810138558696,1.4224087406088155,-1.0494058656632297,-1.488209302779903,1.6278592150090565,1.384310272008177,1.4195220527215595,1.5998515005364278,1.6057134982965577,1.7826864493249874,1.4356754301201238,1.5977609011606027,0.9178156996997253,1.8441095077137173,1.8265906340440274,-1.4920467530778942,-2.683533091647458,3.4036529372297695
2006-02-28,1.3593802590021982,0.5882582757538578,0.9906080358535635,0.7821185458829517,2.389013159517402,1.62440961982813,2.3898135465712698,1.3372058259101807,1.4735563290816778,1.0835235691248506,-1.3788853591196348,1.3643738738096476,1.521481116757243,1.3791522478358655,1.622527940456255,1.6989678079399986,1.7802803914668206,1.4721211206431004,1.4764279987870539,1.0076045356147267,1.850929863060425,1.817778569644454,-1.557741274660021,-3.163796528265174,3.3597753585468735
2006-03-31,1.3007847586533028,-0.604466424927428,1.0541422270342824,0.8136387412292891,2.095544065084357,1.5384549613450673,2.7859256503071435,1.0657312187849464,1.388545789854221,-1.1026597445883985,-1.4429624118786386,1.1312918469187887,1.5107800641656028,1.4647309159984907,-1.6658012982082997,1.7169749647200045,1.7184668029725714,-1.5355645054970255,-1.4845530213880587,1.0484653181397317,1.7075743711378957,1.933681950075788,-1.5369902914271578,-3.3817778225243447,3.472498067838483
2006-04-28,1.3023664928609069,-0.6693955831664745,1.0806640348687018,0.7488035406475925,2.1728203814388287,1.4907366998720293,2.6997919311215846,1.0303731523184498,1.4377923938124273,-1.1992600990504556,-1.5225306251779385,1.1630299980262553,-1.6358545983113888,1.4909640075421668,-1.8035087867316397,1.5427837348578546,1.6481569450647688,-1.6896553031546429,-1.636572683430185,1.2072078826607306,1.585362973413104,1.7924675201728304,-1.597340118193519,-3.0922065009169315,-3.3126040926497207
2006-05-31,1.3606356635135262,-0.6831347681219676,1.1879289765065901,0.8324041695562222,1.9638058079727139,0.807741497835717,2.296146139778727,1.00253885012348,1.1567046576966207,-1.2101419254450076,-1.5988207797511091,1.2074928551283683,-1.6946956042390309,1.581321175955077,-1.9533298225712603,1.6400148869303055,1.695934010283143,-1.7989668413980298,1.7020664639432508,1.3062317882322072,1.4094382425943495,1.9955802416324178,-0.9915179636160062,-2.7659139107057777,-3.1297747468697703
